index,time,normalized_flux,anomaly_score,is_anomaly
0,1710633600.0,-0.4054640725603675,1.4582406282424927,0
1,1712620800.0,-0.4054640725603675,1.472171425819397,0
2,1714867200.0,-0.3821241570878919,1.451575756072998,0
3,1715731200.0,-0.41830102607022907,1.4582360982894897,0
4,1715990400.0,-0.3821241570878919,1.4798816442489624,0
5,1716508800.0,-0.3237743684067028,1.4944320917129517,1
6,1716768000.0,-0.2304147065168003,1.49158775806427,1
7,1717200000.0,-0.24208466425303812,1.4965729713439941,1
8,1717372800.0,-0.42413600493834797,1.5273547172546387,1
9,1718668800.0,0.9587539868058325,1.5461143255233765,1
10,1719532800.0,-0.3821241570878919,1.557960867881775,1
11,1720742400.0,-0.2304147065168003,1.5697747468948364,1
12,1720828800.0,1.2166600527766882,1.5800552368164062,1
13,1721433600.0,5.4178448378223,1.5804269313812256,1
14,1722297600.0,-0.4229690091647242,1.5241186618804932,1
15,1724112000.0,-0.312104410670465,1.4739285707473755,0
16,1724544000.0,-0.4264699964855955,1.4327466487884521,0
17,1725408000.0,-0.30043445293422716,1.3945032358169556,0
18,1725580800.0,-0.445141928863576,1.3626708984375,0
19,1727049600.0,-0.3237743684067028,1.3326897621154785,0
20,1727481600.0,-0.16039496009937343,1.306182622909546,0
21,1728086400.0,-0.4229690091647242,1.2846183776855469,0
22,1729555200.0,-0.3587842416154163,1.2640392780303955,0
23,1731196800.0,-0.3237743684067028,1.2441133260726929,0
24,1732838400.0,-0.20123981217620582,1.2265703678131104,0
25,1733011200.0,-0.09037521368194658,1.2085710763931274,0
26,1734652800.0,3.433952022661872,1.1933625936508179,0
27,1735344000.0,-0.4054640725603675,1.166279911994934,0
28,1736467200.0,-0.4229690091647242,1.139009714126587,0
29,1736553600.0,-0.41713403029660523,1.1145503520965576,0
30,1738454400.0,-0.3821241570878919,1.1145503520965576,0
31,1738800000.0,-0.44864291618444735,1.1145503520965576,0
32,1738886400.0,-0.4334719711273382,1.1026990413665771,0
33,1739318400.0,-0.3821241570878919,1.0890060663223267,0
34,1740182400.0,-0.1837348755718491,1.0771031379699707,0
35,1741824000.0,1.5667587848638227,1.0616755485534668,0
36,1742256000.0,-0.14872500236313563,1.0414841175079346,0
37,1742515200.0,-0.3821241570878919,1.0195798873901367,0
38,1742774400.0,-0.3471142838791785,0.999799907207489,0
39,1743033600.0,2.266956249038091,0.9756330847740173,0
40,1743206400.0,-0.312104410670465,0.9376341700553894,0
41,1744070400.0,-0.445141928863576,0.8987683057785034,0
42,1745193600.0,-0.4381399542218333,0.8578389883041382,0
43,1745798400.0,-0.3937941148241297,0.8110673427581787,0
44,1748649600.0,0.6331621659647977,0.7585760951042175,0
45,1750464000.0,-0.41713403029660523,0.7069084048271179,0
46,1750896000.0,0.48145271539370615,0.7049821019172668,0
47,1752192000.0,-0.4054640725603675,0.7038325071334839,0
48,1754956800.0,-0.3587842416154163,0.6984475255012512,0
49,1755561600.0,1.3333596301390664,0.6946210265159607,0
50,1757289600.0,-0.3937941148241297,0.6859785914421082,0
51,1757376000.0,-0.020355467264519714,0.6782715916633606,0
52,1757462400.0,-0.41946802184385285,0.6674082279205322,0
53,1757721600.0,0.026324363680431506,0.6468634605407715,0
54,1760918400.0,-0.44864291618444735,0.6233726143836975,0
55,1762819200.0,-0.20707479104432466,0.5962987542152405,0
56,1763164800.0,-0.16039496009937343,0.5544504523277283,0
57,1765843200.0,-0.19540483330808692,0.5034158229827881,0
58,1769731200.0,-0.3937941148241297,0.4052400290966034,0
59,1769817600.0,-0.312104410670465,0.39033669233322144,0
60,1770681600.0,-0.445141928863576,0.4052310585975647,0
