index,time,normalized_flux,anomaly_score,is_anomaly
0,1712620800.0,-0.4109710385218705,1.4723643064498901,0
1,1714867200.0,-0.3876008200546065,1.5037503242492676,1
2,1715731200.0,-0.42382465867886565,1.4716644287109375,0
3,1715990400.0,-0.3876008200546065,1.480525255203247,0
4,1716508800.0,-0.32917527388644646,1.4970507621765137,0
5,1716768000.0,-0.23569440001739042,1.5017811059951782,1
6,1717200000.0,-0.24737950925102242,1.5117336511611938,1
7,1717372800.0,-0.42966721329568164,1.5357743501663208,1
8,1718668800.0,0.9550182308897108,1.5641041994094849,1
9,1719532800.0,-0.3876008200546065,1.5743390321731567,1
10,1720742400.0,-0.23569440001739042,1.5843220949172974,1
11,1720828800.0,1.2132591449529782,1.5907635688781738,1
12,1721433600.0,5.4198984690605,1.604394793510437,1
13,1722297600.0,-0.42849870237231846,1.5425528287887573,1
14,1724112000.0,-0.31749016465281443,1.49074125289917,0
15,1724544000.0,-0.43200423514240804,1.4416636228561401,0
16,1725408000.0,-0.30580505541918246,1.3997128009796143,0
17,1725580800.0,-0.4507004099162193,1.3643144369125366,0
18,1727049600.0,-0.32917527388644646,1.3315868377685547,0
19,1727481600.0,-0.16558374461559838,1.3039195537567139,0
20,1728086400.0,-0.42849870237231846,1.283307433128357,0
21,1729555200.0,-0.3642306015873425,1.26551353931427,0
22,1731196800.0,-0.32917527388644646,1.2448663711547852,0
23,1732838400.0,-0.20648162693331043,1.2253097295761108,0
24,1733011200.0,-0.09547308921380636,1.2054866552352905,0
25,1734652800.0,3.433429899343059,1.1915751695632935,0
26,1735344000.0,-0.4109710385218705,1.1631814241409302,0
27,1736467200.0,-0.42849870237231846,1.1376558542251587,0
28,1736553600.0,-0.4226561477555025,1.1122115850448608,0
29,1738454400.0,-0.3876008200546065,1.088265061378479,0
30,1738800000.0,-0.4542059426863089,1.088265061378479,0
31,1738886400.0,-0.43901530068258726,1.088265061378479,0
32,1739318400.0,-0.3876008200546065,1.0750203132629395,0
33,1740182400.0,-0.18895396308286241,1.0585875511169434,0
34,1741824000.0,1.5638124219619385,1.0456651449203491,0
35,1742256000.0,-0.15389863538196638,1.0279173851013184,0
36,1742515200.0,-0.3876008200546065,1.0065081119537354,0
37,1742774400.0,-0.3525454923537105,0.9848862290382385,0
38,1743033600.0,2.2649189759798585,0.959383487701416,0
39,1743206400.0,-0.31749016465281443,0.9255346059799194,0
40,1744070400.0,-0.4507004099162193,0.8843342065811157,0
41,1745193600.0,-0.4436893443760401,0.8452283143997192,0
42,1745798400.0,-0.3992859292882385,0.8010742664337158,0
43,1748649600.0,0.629003683271378,0.7532662153244019,0
44,1750464000.0,-0.4226561477555025,0.6935778260231018,0
45,1750896000.0,0.47709726323416185,0.6907634139060974,0
46,1752192000.0,-0.4109710385218705,0.6857890486717224,0
47,1754956800.0,-0.3642306015873425,0.6843810677528381,0
48,1755561600.0,1.3301102372892983,0.6809872388839722,0
49,1757289600.0,-0.3992859292882385,0.6741910576820374,0
50,1757376000.0,-0.025362433812014338,0.6679819822311401,0
51,1757462400.0,-0.4249931696022289,0.6569561958312988,0
52,1757721600.0,0.021378003122513655,0.6331663131713867,0
53,1760918400.0,-0.4542059426863089,0.600831925868988,0
54,1762819200.0,-0.2123241815501264,0.5737179517745972,0
55,1763164800.0,-0.16558374461559838,0.5400863885879517,0
56,1765843200.0,-0.20063907231649444,0.5021576285362244,0
57,1769731200.0,-0.3992859292882385,0.4167499840259552,0
58,1769817600.0,-0.31749016465281443,0.4140184223651886,0
59,1770681600.0,-0.4507004099162193,0.3967953324317932,0
60,1773705600.0,-0.10715819844743837,0.39381715655326843,0
