index,time,normalized_flux,anomaly_score,is_anomaly
0,1710633600.0,-0.4054640725603675,1.4135750532150269,0
1,1712620800.0,-0.4054640725603675,1.4816975593566895,0
2,1714867200.0,-0.3821241570878919,1.5114129781723022,0
3,1715731200.0,-0.41830102607022907,1.5132321119308472,0
4,1715990400.0,-0.3821241570878919,1.5247772932052612,0
5,1716508800.0,-0.3237743684067028,1.5313925743103027,1
6,1716768000.0,-0.2304147065168003,1.5555790662765503,1
7,1717200000.0,-0.24208466425303812,1.552204966545105,1
8,1717372800.0,-0.42413600493834797,1.5820119380950928,1
9,1718668800.0,0.9587539868058325,1.607212781906128,1
10,1719532800.0,-0.3821241570878919,1.6101821660995483,1
11,1720742400.0,-0.2304147065168003,1.6121783256530762,1
12,1720828800.0,1.2166600527766882,1.6200783252716064,1
13,1721433600.0,5.4178448378223,1.6224113702774048,1
14,1722297600.0,-0.4229690091647242,1.567328929901123,1
15,1724112000.0,-0.312104410670465,1.5157076120376587,0
16,1724544000.0,-0.4264699964855955,1.4712324142456055,0
17,1725408000.0,-0.30043445293422716,1.4288434982299805,0
18,1725580800.0,-0.445141928863576,1.3972053527832031,0
19,1727049600.0,-0.3237743684067028,1.3668991327285767,0
20,1727481600.0,-0.16039496009937343,1.3371782302856445,0
21,1728086400.0,-0.4229690091647242,1.316508173942566,0
22,1729555200.0,-0.3587842416154163,1.2931559085845947,0
23,1731196800.0,-0.3237743684067028,1.2723283767700195,0
24,1732838400.0,-0.20123981217620582,1.2512685060501099,0
25,1733011200.0,-0.09037521368194658,1.234516978263855,0
26,1734652800.0,3.433952022661872,1.2177265882492065,0
27,1735344000.0,-0.4054640725603675,1.1898003816604614,0
28,1736467200.0,-0.4229690091647242,1.1649585962295532,0
29,1736553600.0,-0.41713403029660523,1.1414998769760132,0
30,1738454400.0,-0.3821241570878919,1.1414998769760132,0
31,1738800000.0,-0.44864291618444735,1.1414998769760132,0
32,1738886400.0,-0.4334719711273382,1.1321179866790771,0
33,1739318400.0,-0.3821241570878919,1.1171997785568237,0
34,1740182400.0,-0.1837348755718491,1.1003981828689575,0
35,1741824000.0,1.5667587848638227,1.0843101739883423,0
36,1742256000.0,-0.14872500236313563,1.0648442506790161,0
37,1742515200.0,-0.3821241570878919,1.0440266132354736,0
38,1742774400.0,-0.3471142838791785,1.0154756307601929,0
39,1743033600.0,2.266956249038091,0.9921523928642273,0
40,1743206400.0,-0.312104410670465,0.9527087211608887,0
41,1744070400.0,-0.445141928863576,0.9086431264877319,0
42,1745193600.0,-0.4381399542218333,0.8701573610305786,0
43,1745798400.0,-0.3937941148241297,0.8277140855789185,0
44,1748649600.0,0.6331621659647977,0.7755280137062073,0
45,1750464000.0,-0.41713403029660523,0.7207022309303284,0
46,1750896000.0,0.48145271539370615,0.7156705856323242,0
47,1752192000.0,-0.4054640725603675,0.7138336300849915,0
48,1754956800.0,-0.3587842416154163,0.7103108763694763,0
49,1755561600.0,1.3333596301390664,0.7104840278625488,0
50,1757289600.0,-0.3937941148241297,0.6998263597488403,0
51,1757376000.0,-0.020355467264519714,0.6907009482383728,0
52,1757462400.0,-0.41946802184385285,0.6849164366722107,0
53,1757721600.0,0.026324363680431506,0.660226583480835,0
54,1760918400.0,-0.44864291618444735,0.6432008743286133,0
55,1762819200.0,-0.20707479104432466,0.61818528175354,0
56,1763164800.0,-0.16039496009937343,0.5926562547683716,0
57,1765843200.0,-0.19540483330808692,0.5368878245353699,0
58,1769731200.0,-0.3937941148241297,0.45545947551727295,0
59,1769817600.0,-0.312104410670465,0.4652913510799408,0
60,1770681600.0,-0.445141928863576,0.461196631193161,0
